reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1626,8,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1626,10,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1626,11,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1626,12,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,1,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,2,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,3,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,5,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,7,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,8,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,9,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,10,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,11,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1032,12,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,1,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,2,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,3,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,5,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,7,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,8,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,9,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,10,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,11,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1114,12,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,1,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,2,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,3,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,4,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,5,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,6,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,7,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,9,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,8,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,10,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,11,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1700,12,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,1,None,3,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,2,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,3,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,4,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,5,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,6,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,7,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,8,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,9,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,10,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1145,11,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,1,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,2,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,3,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,5,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,7,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,8,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,9,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,10,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,11,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1090,12,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,1,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,2,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,3,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,4,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,5,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,6,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,7,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,9,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,8,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,10,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,11,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1684,12,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,1,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,2,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,4,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,5,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,6,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,7,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,8,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,9,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,10,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1309,11,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,1,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,2,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,4,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,5,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,6,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,7,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,8,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,9,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,10,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1358,11,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,1,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,2,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,5,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,7,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,8,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,9,None,2,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,10,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,11,None,1,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1499,12,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,1,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,2,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,3,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,5,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,7,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,8,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,9,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,10,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,11,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1088,12,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,1,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,2,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,5,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,7,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,8,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,9,None,2,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,10,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,11,None,1,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1505,12,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,1,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,2,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,4,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,5,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,6,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,7,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,8,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,9,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,10,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1311,11,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,1,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,2,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,5,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,7,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,8,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,9,None,2,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,10,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,11,None,2,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1554,12,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,1,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,2,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,5,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,7,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,8,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,9,None,2,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,10,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,11,None,1,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1481,12,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,1,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,2,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,4,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,5,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,6,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,7,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,8,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,9,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,10,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1295,11,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,1,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,2,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,4,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,5,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,6,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,7,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,8,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,9,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,10,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1340,11,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,1,None,3,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,2,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,3,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,4,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,5,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,6,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,7,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,8,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,9,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,10,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1266,11,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,1,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,2,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,5,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,7,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,8,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,9,None,2,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,10,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,11,None,1,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1472,12,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,1,None,3,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,2,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,3,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,4,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,5,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,6,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,7,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,8,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,9,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,10,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1237,11,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,1,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,2,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,5,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,7,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,8,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,9,None,2,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,10,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,11,None,1,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1423,12,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,1,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,2,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,4,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,5,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,6,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,7,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,8,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,9,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,10,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1308,11,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,1,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,2,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,4,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,5,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,6,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,7,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,8,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,9,None,2,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,10,None,1,3,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,11,None,1,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1498,12,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,1,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,2,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,3,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,4,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,5,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,6,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,7,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,8,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,9,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,10,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1359,11,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,1,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,2,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,3,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,4,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,5,None,3,3,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,6,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,7,None,1,1,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,9,None,3,0,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,8,None,0,0,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,10,None,0,1,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,11,None,3,2,0,1
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1701,12,None,2,2,0,0
no,KM+PM+MM+CM,sim,only_recent_one,standard_cog,no,0,1115,1,None,0,3,0,1
