reflection_choice,memory_component_choice,memory_source,forget_effect,sim_strategy,example_demo,gpt_type,student_id,question_id,user_answer,agent_answer,correct_answer,choice_similarity,accuracy_similarity
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,619,10,1,2,0,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,619,11,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,3,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,11,1,1,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,784,12,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,2,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,3,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,5,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,8,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,10,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,651,11,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,1,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,2,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,3,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,7,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,8,3,2,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,9,0,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,10,3,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,600,11,2,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,1,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,5,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,9,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,163,12,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,11,0,1,2,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,777,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,2,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,3,0,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,4,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,5,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,6,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,7,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,8,3,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,10,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,599,11,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,5,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,6,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,11,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,258,12,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,9,2,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,10,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,11,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,209,12,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,2,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,3,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,5,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,7,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,8,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,10,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,649,11,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,11,1,1,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,523,12,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,1,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,2,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,3,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,5,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,6,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,7,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,8,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,10,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,337,11,0,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,2,3,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,3,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,5,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,6,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,8,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,10,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,366,11,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,6,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,11,1,2,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,240,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,1,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,2,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,3,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,5,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,7,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,8,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,9,1,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,10,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,11,2,2,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,454,12,3,0,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,2,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,3,0,None,2,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,4,1,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,5,3,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,6,0,None,0,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,7,2,None,1,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,8,3,None,3,None,None
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,9,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,10,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,581,11,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,11,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,211,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,8,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,9,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,208,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,11,1,1,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,776,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,1,1,1,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,6,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,9,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,10,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,11,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,191,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,2,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,3,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,5,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,7,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,8,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,9,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,10,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,650,11,0,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,1,0,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,3,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,4,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,5,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,7,1,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,8,0,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,9,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,10,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,11,1,1,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,452,12,1,0,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,1,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,6,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,8,3,2,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,10,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,587,11,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,1,3,1,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,2,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,5,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,9,2,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,10,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,11,3,3,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,246,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,1,2,1,3,0,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,4,0,1,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,5,0,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,6,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,7,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,8,2,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,10,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,11,1,3,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,217,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,1,3,1,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,3,1,2,2,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,5,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,8,3,2,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,10,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,331,11,2,3,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,1,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,2,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,3,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,4,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,5,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,9,3,0,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,8,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,10,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,11,1,1,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,525,12,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,1,1,0,1,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,2,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,3,2,2,2,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,4,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,5,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,6,0,0,0,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,7,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,8,3,2,3,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,9,1,1,1,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,10,0,2,0,0,0
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,574,11,3,3,3,1,1
no,KM+PM+MM+CM,real,only_recent_one,standard,no,3,769,1,2,2,2,1,1
